0.67,3.08,2.01,2.6,1.27,1.19,2.45,4.4,0.77,2.67,1.75,2.18,1.85,3.43,1.85,2.49,2.37,2.55,2.24,1.3,1.71,1.04,1.94,1.25,2.53,1.62,3.83,2.67,1.45,1.01,4.04
1.51,2.57,1.85,1.78,0.62,1.13,1.63,4.01,0.74,2.45,1.6,1.95,1.62,3.22,1.72,2.34,1.65,2.15,2.39,1.18,2.37,0.95,1.7,1.45,2.19,0.4,3.61,2.44,1.44,0.89,3.83
1.48,2.73,1.52,1.42,0.36,1.22,0.87,2.61,2.23,2.37,1.37,1.44,1.2,2.51,1.85,2.53,1.52,1.88,1.29,1,2.2,0.71,1.39,1.15,1.47,1.09,2.76,2.42,1.16,4.46,4.08
1.2,0.55,1.23,0.38,0.26,0.61,0.35,0.21,1.47,1.29,0.76,0.86,0.31,0.72,0.49,0.43,0.28,0.56,0.99,0.21,2.62,0.4,0.12,0.38,0.17,1.01,0.48,0.08,0.98,0.13,0.12
